station,category,split,start_date,end_date,status,flags,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,satellite_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,has_raw_satzarr,n_s2_raw,s2_token_minus_raw,s2_raw_minus_token,n_s1_asc_raw,s1_asc_token_minus_raw,s1_asc_raw_minus_token,n_s1_desc_raw,s1_desc_token_minus_raw,s1_desc_raw_minus_token,has_raw_dem,has_raw_lulc,dem_nan,lulc_nan,soil_nan_pct,era5_nan,sif_nan,twsa_nan,labels_sm_nan,labels_le_nan_frac,sm_continuous_years,le_continuous_years,lt_3yr_labels
ISMN_SNOTEL_ONeilCreek,sm_only,train,20180611,20250305,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,262,262,0,100.0,,,,,,,,,,2025,True,262,0,0,218.0,0.0,0.0,353.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_SNOTEL_OakCreek,sm_only,val,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,674,674,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,674,0,0,156.0,0.0,0.0,258.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PalisadesTahoe,sm_only,train,20160101,20251230,OK,"INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(1.6%)",True,True,True,True,True,True,True,True,True,True,True,False,818,818,0,100.0,,,,,,,,,"2016,2017",2025,True,818,0,0,384.0,0.0,0.0,348.0,0.0,0.0,True,True,False,False,0.0164,False,False,False,False,,10.0,,False
ISMN_SNOTEL_Palo,sm_only,train,20160101,20230507,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,247,247,0,100.0,,,2016,,,,,,"2016,2017",,True,247,0,0,145.0,0.0,0.0,180.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_SNOTEL_PanguitchLakeRS,sm_only,oos,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(19.0%)",True,True,True,True,True,True,True,True,True,True,True,False,701,701,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,701,0,0,155.0,0.0,0.0,259.0,0.0,0.0,True,True,False,False,0.1901,False,False,False,False,,10.0,,False
ISMN_SNOTEL_ParkCone,sm_only,train,20210302,20250321,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(32.5%),True,True,True,True,True,True,True,True,True,True,True,False,156,156,0,100.0,,,,,,,,,,2025,True,156,0,0,100.0,0.0,0.0,117.0,0.0,0.0,True,True,False,False,0.3254,False,False,False,False,,5.0,,False
ISMN_SNOTEL_ParkReservoir,sm_only,train,20160101,20210628,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(6.4%)",True,True,True,True,True,True,True,True,True,True,True,False,293,293,0,100.0,,,2016,,,,,,"2016,2017",,True,293,0,0,131.0,0.0,0.0,196.0,0.0,0.0,True,True,False,False,0.0639,False,False,False,False,,6.0,,False
ISMN_SNOTEL_ParleysSummit,sm_only,train,20160101,20251230,OK,"INFO_s2_missing_years(2016,2017,2018,2019)|INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_cm_missing_years(2016,2017,2018,2019)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,435,435,0,100.0,"2016,2017,2018,2019","2022,2023,2024",2016,"2016,2017,2018,2019",,,,,"2016,2017",2025,True,435,0,0,297.0,0.0,0.0,491.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_ParleysUpper,sm_only,train,20190821,20251230,OK,"INFO_s2_missing_years(2019,2020,2021,2022)|INFO_s1_asc_missing_years(2022,2023,2024)|INFO_cm_missing_years(2019,2020,2021,2022)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,144,144,0,100.0,"2019,2020,2021,2022","2022,2023,2024",,"2019,2020,2021,2022",,,,,,2025,True,144,0,0,179.0,0.0,0.0,367.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_ParrishCreek,sm_only,oos,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,651,651,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,651,0,0,298.0,0.0,0.0,257.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PaysonR.S.,sm_only,oos,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(1.0%)",True,True,True,True,True,True,True,True,True,True,True,False,327,327,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,327,0,0,297.0,0.0,0.0,493.0,0.0,0.0,True,True,False,False,0.0104,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PebbleCreek,sm_only,oos,20211013,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,137,137,0,100.0,,"2022,2023,2024",,,,,,,,2025,True,137,0,0,55.0,0.0,0.0,119.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SNOTEL_PhantomValley,sm_only,train,20160101,20231224,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,223,223,0,100.0,,,2016,,,,,,"2016,2017",,True,223,0,0,340.0,0.0,0.0,204.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_SNOTEL_PickleKeg,sm_only,train,20160101,20220216,OK,"INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,176,176,0,100.0,,2022,2016,,,,,,"2016,2017",,True,176,0,0,254.0,0.0,0.0,274.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_PierceR.S.,sm_only,train,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,237,237,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,237,0,0,250.0,0.0,0.0,288.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PineCreek,sm_only,oos,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,640,640,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,640,0,0,156.0,0.0,0.0,259.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PocketCreek,sm_only,train,20170712,20230920,OK,"INFO_s1_asc_missing_years(2022,2023)|INFO_sif_missing_years(2017)",True,True,True,True,True,True,True,True,True,True,True,False,392,392,0,100.0,,"2022,2023",,,,,,,2017,,True,392,0,0,121.0,0.0,0.0,160.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_PoisonFlat,sm_only,train,20160101,20220720,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,249,249,0,100.0,,,,,,,,,"2016,2017",,True,249,0,0,501.0,0.0,0.0,465.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_PoleCanyon,sm_only,train,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,338,338,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,338,0,0,96.0,0.0,0.0,464.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PoleCreekR.S.,sm_only,train,20160101,20190716,OK,"INFO_s1_asc_missing_years(2017)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,88,88,0,100.0,,2017,2016,,,,,,"2016,2017",,True,88,0,0,11.0,0.0,0.0,81.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_PorphyryCreek,sm_only,train,20160101,20220706,OK,"INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,177,177,0,100.0,,2022,2016,,,,,,"2016,2017",,True,177,0,0,125.0,0.0,0.0,164.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_PortGraham,sm_only,train,20160101,20220601,OK,"INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(29.3%)",True,True,True,True,True,True,True,True,True,True,True,False,182,182,0,100.0,,2022,2016,,,,,,"2016,2017",,True,182,0,0,115.0,0.0,0.0,124.0,0.0,0.0,True,True,False,False,0.2933,False,False,False,False,,7.0,,False
ISMN_SNOTEL_PorterCanyon,sm_only,val,20160101,20251230,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,718,718,0,100.0,,,2016,,,,,,"2016,2017",2025,True,718,0,0,498.0,0.0,0.0,711.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_PowderMountain,sm_only,oos,20220627,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,250,250,0,100.0,,"2022,2023,2024",,,,,,,,2025,True,250,0,0,44.0,0.0,0.0,98.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_QuartzMountain,sm_only,train,20220901,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,134,134,0,100.0,,,,,,,,,,2025,True,134,0,0,232.0,0.0,0.0,185.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_QuartzPeak,sm_only,oos,20190822,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,288,288,0,100.0,,"2022,2023,2024",,,,,,,,2025,True,288,0,0,173.0,0.0,0.0,251.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_Quemazon,sm_only,train,20180509,20250321,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,482,482,0,100.0,,,,,,,,,,2025,True,482,0,0,269.0,0.0,0.0,398.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_SNOTEL_RaggedMountain,sm_only,val,20160101,20250318,OK,"INFO_s1_asc_missing_years(2022,2023,2024,2025)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,343,343,0,100.0,,"2022,2023,2024,2025",2016,,,,,,"2016,2017",2025,True,343,0,0,221.0,0.0,0.0,372.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_RainbowCanyon,sm_only,oos,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,836,836,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,836,0,0,171.0,0.0,0.0,342.0,0.0,0.0,True,True,False,False,0.0002,False,False,False,False,,10.0,,False
ISMN_SNOTEL_RainyPass,sm_only,oos,20210202,20251102,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.4%),True,True,True,True,True,True,True,True,True,True,True,False,127,127,0,100.0,,,,,,,,,,2025,True,127,0,0,141.0,0.0,0.0,129.0,0.0,0.0,True,True,False,False,0.0038,False,False,False,False,,5.0,,False
ISMN_SNOTEL_ReddenMineLwr,sm_only,train,20160101,20250321,OK,"INFO_s1_asc_missing_years(2022,2023,2024,2025)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,275,275,0,100.0,,"2022,2023,2024,2025",2016,,,,,,"2016,2017",2025,True,275,0,0,130.0,0.0,0.0,446.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_ReesFlat,sm_only,train,20160101,20251119,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,338,338,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,338,0,0,292.0,0.0,0.0,487.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_ReynoldsCreek,sm_only,train,20160101,20190826,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,89,89,0,100.0,,,2016,,,,,,"2016,2017",,True,89,0,0,91.0,0.0,0.0,152.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_RioSantaBarbara,sm_only,oos,20170921,20251230,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,635,635,0,100.0,,,,,,,,,2017,2025,True,635,0,0,207.0,0.0,0.0,236.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_SNOTEL_RockCreek,sm_only,oos,20160101,20250223,OK,"INFO_s1_asc_missing_years(2022,2023,2024,2025)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,259,259,0,100.0,,"2022,2023,2024,2025",2016,,,,,,"2016,2017",2025,True,259,0,0,119.0,0.0,0.0,210.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_RockSprings,sm_only,train,20220624,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,245,245,0,100.0,,,,,,,,,,2025,True,245,0,0,135.0,0.0,0.0,197.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_RockwoodGS,sm_only,oos,20220909,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,226,226,0,100.0,,"2022,2023,2024",,,,,,,,2025,True,226,0,0,22.0,0.0,0.0,94.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_RockyBasin-Settleme,sm_only,train,20160101,20220707,OK,"INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,359,359,0,100.0,,2022,2016,,,,,,"2016,2017",,True,359,0,0,134.0,0.0,0.0,160.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_RoughAndTumble,sm_only,train,20160101,20210807,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,166,166,0,100.0,,,2016,,,,,,"2016,2017",,True,166,0,0,113.0,0.0,0.0,136.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_SNOTEL_Rubicon#2,sm_only,train,20160101,20251230,OK,"INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,756,756,0,100.0,,,,,,,,,"2016,2017",2025,True,756,0,0,385.0,0.0,0.0,704.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_SageCreekBasin,sm_only,train,20160101,20200511,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,205,205,0,100.0,,,2016,,,,,,"2016,2017",,True,205,0,0,75.0,0.0,0.0,195.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SNOTEL_SaltRiverSummit,sm_only,train,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,530,530,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,530,0,0,139.0,0.0,0.0,494.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_SandstoneRS,sm_only,oos,20170817,20251230,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,563,563,0,100.0,,,,,,,,,2017,2025,True,563,0,0,210.0,0.0,0.0,490.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_SNOTEL_SantaFe,sm_only,train,20160101,20251230,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,649,649,0,100.0,,,2016,,,,,,"2016,2017",2025,True,649,0,0,226.0,0.0,0.0,515.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_SantaquinMeadows,sm_only,val,20161027,20240109,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016,2024)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,234,234,0,100.0,,"2022,2023,2024","2016,2024",,,,,,"2016,2017",,True,234,0,0,248.0,0.0,0.0,382.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_SNOTEL_SavagePass,sm_only,train,20180822,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2018,2019,2020,2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,309,309,0,100.0,,"2022,2023,2024","2018,2019,2020,2022,2023,2024",,,,,,,2025,True,309,0,0,207.0,0.0,0.0,22.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_SNOTEL_Sawtooth,sm_only,val,20180206,20220406,OK,INFO_s1_asc_missing_years(2022)|INFO_soil_nan_pct(0.1%),True,True,True,True,True,True,True,True,True,True,True,False,151,151,0,100.0,,2022,,,,,,,,,True,151,0,0,200.0,0.0,0.0,249.0,0.0,0.0,True,True,False,False,0.0005,False,False,False,False,,5.0,,False
ISMN_SNOTEL_SchofieldPass,sm_only,train,20160101,20251230,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(2.6%)",True,True,True,True,True,True,True,True,True,True,True,False,312,312,0,100.0,,,2016,,,,,,"2016,2017",2025,True,312,0,0,482.0,0.0,0.0,522.0,0.0,0.0,True,True,False,False,0.0263,False,False,False,False,,10.0,,False
ISMN_SNOTEL_SeeleyCreek,sm_only,train,20160101,20251013,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.6%)",True,True,True,True,True,True,True,True,True,True,True,False,330,330,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,330,0,0,285.0,0.0,0.0,480.0,0.0,0.0,True,True,False,False,0.0058,False,False,False,False,,10.0,,False
ISMN_SNOTEL_SenoritaDivide#2,sm_only,train,20210306,20250321,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,163,163,0,100.0,,,,,,,,,,2025,True,163,0,0,123.0,0.0,0.0,116.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SNOTEL_SeventysixCreek,sm_only,train,20160101,20230910,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,196,196,0,100.0,,,2016,,,,,,"2016,2017",,True,196,0,0,187.0,0.0,0.0,337.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_SNOTEL_ShanghiSummit,sm_only,train,20190806,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,156,156,0,100.0,,"2022,2023,2024",,,,,,,,2025,True,156,0,0,173.0,0.0,0.0,207.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_Sharkstooth,sm_only,oos,20160101,20200721,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,235,235,0,100.0,,,2016,,,,,,"2016,2017",,True,235,0,0,103.0,0.0,0.0,207.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SNOTEL_SheepMtn.,sm_only,oos,20160101,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,576,576,0,100.0,,"2022,2023,2024",2016,,,,,,"2016,2017",2025,True,576,0,0,139.0,0.0,0.0,259.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SNOTEL_Sheldon,sm_only,train,20160101,20230508,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,471,471,0,100.0,,,2016,,,,,,"2016,2017",,True,471,0,0,251.0,0.0,0.0,370.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,,8.0,,False
ISMN_SNOTEL_Sherwin,sm_only,val,20201014,20251230,OK,"INFO_s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,131,131,0,100.0,,"2022,2023,2024",,,,,,,,2025,True,131,0,0,56.0,0.0,0.0,171.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_SNOTEL_Shuree,sm_only,train,20190606,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,277,277,0,100.0,,,,,,,,,,2025,True,277,0,0,177.0,0.0,0.0,187.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_SNOTEL_Silvies,sm_only,oos,20221001,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,240,240,0,100.0,,,,,,,,,,2025,True,240,0,0,130.0,0.0,0.0,178.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SNOTEL_Slumgullion,sm_only,train,20171026,20251230,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,322,322,0,100.0,,,,,,,,,2017,2025,True,322,0,0,345.0,0.0,0.0,241.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
