station,category,split,start_date,end_date,complete,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,status,flags
ISMN_SNOTEL_Mammoth-Cottonwood,sm_only,train,20140930,20210317,True,True,True,True,True,True,True,True,True,True,True,True,False,140,235,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MarletteLake,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,303,395,0,100.0,"2014,2015,2016,2017,2018,2019,2020,2021","2014,2015","2014,2015","2014,2015,2016,2017,2018,2019,2020,2021",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015,2016,2017,2018,2019,2020,2021)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015,2016,2017,2018,2019,2020,2021)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MayCreek,sm_only,oos,20190506,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,120,270,0,100.0,"2019,2020,2021","2022,2023,2024",,"2019,2020,2021",,,,,2025,WARN,"s2_missing_years(2019,2020,2021)|s1_asc_missing_years(2022,2023,2024)|cm_missing_years(2019,2020,2021)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_McGrath,sm_only,train,20190911,20250414,True,True,True,True,True,True,True,True,True,True,True,True,False,120,208,0,100.0,"2019,2020","2022,2023,2024",,"2019,2020",,,,,2025,WARN,"s2_missing_years(2019,2020)|s1_asc_missing_years(2022,2023,2024)|cm_missing_years(2019,2020)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_McneilRiverSGS,sm_only,train,20140101,20190502,True,True,True,True,True,True,True,True,True,True,True,True,False,75,152,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MedBow,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,102,194,0,100.0,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023","2014,2015","2014,2015,2016","2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015,2016,2017,2018,2019,2020,2021,2022,2023)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015,2016,2017,2018,2019,2020,2021,2022,2023)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MerchantValley,sm_only,train,20180928,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,576,859,0,100.0,,"2022,2023,2024",,,,,,,2025,WARN,"s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MicaCreek,sm_only,train,20190306,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,174,258,0,100.0,,"2022,2023,2024",,,,,,,2025,WARN,"s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MichiganCreek,sm_only,train,20170426,20220902,True,True,True,True,True,True,True,True,True,True,True,True,False,175,322,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_SNOTEL_MiddleForkCamp,sm_only,train,20140101,20210706,True,True,True,True,True,True,True,True,True,True,True,True,False,159,276,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MidwayValley,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,703,1068,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_Mill-DNorth,sm_only,train,20140101,20220328,True,True,True,True,True,True,True,True,True,True,True,True,False,341,533,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MiningFork,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,588,940,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MonitorPass,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,416,559,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MonteCristo,sm_only,train,20140821,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,573,996,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MonumentCreek,sm_only,oos,20140101,20191013,True,True,True,True,True,True,True,True,True,True,True,True,False,117,256,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MooreCreekBridge,sm_only,train,20170516,20210504,True,True,True,True,True,True,True,True,True,True,True,True,False,129,299,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_SNOTEL_MormonMountain,sm_only,oos,20140101,20221008,True,True,True,True,True,True,True,True,True,True,True,True,False,487,687,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MormonMtnSummit,sm_only,train,20150513,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,689,995,0,100.0,2015,"2015,2022,2023,2024,2025","2015,2016",2015,,,,"2015,2016,2017",2025,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015,2022,2023,2024,2025)|s1_desc_missing_years(2015,2016)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MosbyMtn.,sm_only,train,20170605,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,654,1072,0,100.0,,,,,,,,2017,2025,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)
ISMN_SNOTEL_MoscowMountain,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,451,738,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MosesMtn,sm_only,train,20210917,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,133,299,0,100.0,,"2022,2023,2025",,,,,,,2025,WARN,"s1_asc_missing_years(2022,2023,2025)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MosquitoRidge,sm_only,oos,20160929,20241003,True,True,True,True,True,True,True,True,True,True,True,True,False,278,534,0,100.0,,"2022,2023,2024",2016,,,,,"2016,2017",,WARN,"s1_asc_missing_years(2022,2023,2024)|s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)"
ISMN_SNOTEL_Mt.Ryan,sm_only,train,20140101,20191013,True,True,True,True,True,True,True,True,True,True,True,True,False,105,257,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MtBaldy,sm_only,oos,20140101,20230828,True,True,True,True,True,True,True,True,True,True,True,True,False,220,372,0,100.0,"2014,2015","2014,2015,2022,2023","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MtPennell,sm_only,train,20150818,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,751,1034,0,100.0,2015,"2015,2022,2023,2024","2015,2016",2015,,,,"2015,2016,2017",2025,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015,2022,2023,2024)|s1_desc_missing_years(2015,2016)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MtRoseSkiArea,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,819,1081,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_MudFlat,sm_only,train,20140101,20180507,True,True,True,True,True,True,True,True,True,True,True,True,False,89,146,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_MyrtleCreek,sm_only,oos,20170920,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,379,724,0,100.0,,"2022,2023,2024",,,,,,2017,2025,WARN,"s1_asc_missing_years(2022,2023,2024)|INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_NavajoWhiskeyCk,sm_only,train,20140101,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,307,481,0,100.0,"2014,2015","2014,2015,2022,2023,2024,2025","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024,2025)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_NukaGlacier,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,315,602,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_ONeilCreek,sm_only,train,20180611,20250305,True,True,True,True,True,True,True,True,True,True,True,True,False,262,379,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SNOTEL_OakCreek,sm_only,val,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,674,978,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PalisadesTahoe,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,818,1079,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_Palo,sm_only,train,20140101,20230507,True,True,True,True,True,True,True,True,True,True,True,True,False,247,368,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_PanguitchLakeRS,sm_only,oos,20140528,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,701,1067,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_ParkCone,sm_only,train,20210302,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,156,269,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SNOTEL_ParkReservoir,sm_only,train,20140101,20210628,True,True,True,True,True,True,True,True,True,True,True,True,False,293,475,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_ParleysSummit,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,435,619,0,100.0,"2014,2015,2016,2017,2018,2019","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015,2016,2017,2018,2019",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015,2016,2017,2018,2019)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015,2016,2017,2018,2019)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_ParleysUpper,sm_only,train,20190821,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,144,210,0,100.0,"2019,2020,2021,2022","2022,2023,2024",,"2019,2020,2021,2022",,,,,2025,WARN,"s2_missing_years(2019,2020,2021,2022)|s1_asc_missing_years(2022,2023,2024)|cm_missing_years(2019,2020,2021,2022)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_ParrishCreek,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,651,925,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PaysonR.S.,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,327,495,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PebbleCreek,sm_only,oos,20211013,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,137,223,0,100.0,,"2022,2023,2024",,,,,,,2025,WARN,"s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PhantomValley,sm_only,train,20140101,20231224,True,True,True,True,True,True,True,True,True,True,True,True,False,223,400,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_PickleKeg,sm_only,train,20140101,20220216,True,True,True,True,True,True,True,True,True,True,True,True,False,176,274,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_PierceR.S.,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,237,382,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PineCreek,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,640,972,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PocketCreek,sm_only,train,20170712,20230920,True,True,True,True,True,True,True,True,True,True,True,True,False,392,702,0,100.0,,"2022,2023",,,,,,2017,,WARN,"s1_asc_missing_years(2022,2023)|INFO_sif_missing_years(2017)"
ISMN_SNOTEL_PoisonFlat,sm_only,train,20140101,20220720,True,True,True,True,True,True,True,True,True,True,True,True,False,249,333,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_PoleCanyon,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,338,511,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_PoleCreekR.S.,sm_only,train,20140101,20190716,True,True,True,True,True,True,True,True,True,True,True,True,False,88,144,0,100.0,"2014,2015","2014,2015,2017","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2017)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_PorphyryCreek,sm_only,train,20140101,20220706,True,True,True,True,True,True,True,True,True,True,True,True,False,177,312,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_PortGraham,sm_only,train,20140101,20220601,True,True,True,True,True,True,True,True,True,True,True,True,False,182,335,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
